Year,UNIT_MEASURE,ADMIN_AREA,SEX,AGE,Value
2013,NUMBER,grad_banja_luka,F,15-19,5057
2013,NUMBER,berkovici,_T,15-19,84
2013,NUMBER,berkovici,M,15-19,46
2013,NUMBER,berkovici,F,15-19,38
2013,NUMBER,grad_bijeljina,_T,15-19,6029
2013,NUMBER,grad_bijeljina,M,15-19,3141
2013,NUMBER,grad_bijeljina,F,15-19,2888
2013,NUMBER,bileca,_T,15-19,747
2013,NUMBER,bileca,M,15-19,423
2013,NUMBER,bileca,F,15-19,324
2013,NUMBER,bratunac,_T,15-19,1135
2013,NUMBER,bratunac,M,15-19,597
2013,NUMBER,bratunac,F,15-19,538
2013,NUMBER,brod,_T,15-19,924
2013,NUMBER,brod,M,15-19,484
2013,NUMBER,brod,F,15-19,440
2013,NUMBER,visegrad,_T,15-19,526
2013,NUMBER,visegrad,M,15-19,262
2013,NUMBER,visegrad,F,15-19,264
2013,NUMBER,vlasenica,_T,15-19,709
2013,NUMBER,vlasenica,M,15-19,352
2013,NUMBER,vlasenica,F,15-19,357
2013,NUMBER,vukosavlje,_T,15-19,270
2013,NUMBER,vukosavlje,M,15-19,147
2013,NUMBER,vukosavlje,F,15-19,123
2013,NUMBER,gacko,_T,15-19,601
2013,NUMBER,gacko,M,15-19,303
2013,NUMBER,gacko,F,15-19,298
2013,NUMBER,grad_gradiska,_T,15-19,3034
2013,NUMBER,grad_gradiska,M,15-19,1555
2013,NUMBER,grad_gradiska,F,15-19,1479
2013,NUMBER,grad_derventa,_T,15-19,1570
2013,NUMBER,grad_derventa,M,15-19,829
2013,NUMBER,grad_derventa,F,15-19,741
2013,NUMBER,grad_doboj,_T,15-19,3582
2013,NUMBER,grad_doboj,M,15-19,1825
2013,NUMBER,grad_doboj,F,15-19,1757
2013,NUMBER,donji_zabar,_T,15-19,229
2013,NUMBER,donji_zabar,M,15-19,116
2013,NUMBER,donji_zabar,F,15-19,113
2013,NUMBER,grad_zvornik,_T,15-19,3271
2013,NUMBER,grad_zvornik,M,15-19,1730
2013,NUMBER,grad_zvornik,F,15-19,1541
2013,NUMBER,istocni_drvar,_T,15-19,1
2013,NUMBER,istocni_drvar,M,15-19,0
2013,NUMBER,istocni_drvar,F,15-19,1
2013,NUMBER,istocni_mostar,_T,15-19,11
2013,NUMBER,istocni_mostar,M,15-19,8
2013,NUMBER,istocni_mostar,F,15-19,3
2013,NUMBER,grad_istocno_sarajevo,_T,15-19,3429
2013,NUMBER,grad_istocno_sarajevo,M,15-19,1722
2013,NUMBER,grad_istocno_sarajevo,F,15-19,1707
2013,NUMBER,istocna_ilidza,_T,15-19,789
2013,NUMBER,istocna_ilidza,M,15-19,403
2013,NUMBER,istocna_ilidza,F,15-19,386
2013,NUMBER,istocno_novo_sarajevo,_T,15-19,599
2013,NUMBER,istocno_novo_sarajevo,M,15-19,309
2013,NUMBER,istocno_novo_sarajevo,F,15-19,290
2013,NUMBER,istocni_stari_grad,_T,15-19,47
2013,NUMBER,istocni_stari_grad,M,15-19,21
2013,NUMBER,istocni_stari_grad,F,15-19,26
2013,NUMBER,pale,_T,15-19,1263
2013,NUMBER,pale,M,15-19,624
2013,NUMBER,pale,F,15-19,639
2013,NUMBER,sokolac,_T,15-19,639
2013,NUMBER,sokolac,M,15-19,327
2013,NUMBER,sokolac,F,15-19,312
2013,NUMBER,trnovo,_T,15-19,92
2013,NUMBER,trnovo,M,15-19,38
2013,NUMBER,trnovo,F,15-19,54
2013,NUMBER,jezero,_T,15-19,73
2013,NUMBER,jezero,M,15-19,34
2013,NUMBER,jezero,F,15-19,39
2013,NUMBER,kalinovik,_T,15-19,85
2013,NUMBER,kalinovik,M,15-19,37
2013,NUMBER,kalinovik,F,15-19,48
2013,NUMBER,knezevo,_T,15-19,599
2013,NUMBER,knezevo,M,15-19,299
2013,NUMBER,knezevo,F,15-19,300
2013,NUMBER,kostajnica,_T,15-19,339
2013,NUMBER,kostajnica,M,15-19,178
2013,NUMBER,kostajnica,F,15-19,161
2013,NUMBER,kotor_varos,_T,15-19,1362
2013,NUMBER,kotor_varos,M,15-19,711
2013,NUMBER,kotor_varos,F,15-19,651
2013,NUMBER,kozarska_dubica,_T,15-19,1145
2013,NUMBER,kozarska_dubica,M,15-19,591
2013,NUMBER,kozarska_dubica,F,15-19,554
2013,NUMBER,krupa_na_uni,_T,15-19,95
2013,NUMBER,krupa_na_uni,M,15-19,51
2013,NUMBER,krupa_na_uni,F,15-19,44
2013,NUMBER,kupres,_T,15-19,11
2013,NUMBER,kupres,M,15-19,8
2013,NUMBER,kupres,F,15-19,3
2013,NUMBER,laktasi,_T,15-19,2123
2013,NUMBER,laktasi,M,15-19,1115
2013,NUMBER,laktasi,F,15-19,1008
2013,NUMBER,lopare,_T,15-19,886
2013,NUMBER,lopare,M,15-19,437
2013,NUMBER,lopare,F,15-19,449
2013,NUMBER,ljubinje,_T,15-19,195
2013,NUMBER,ljubinje,M,15-19,101
2013,NUMBER,ljubinje,F,15-19,94
2013,NUMBER,milici,_T,15-19,709
2013,NUMBER,milici,M,15-19,371
2013,NUMBER,milici,F,15-19,338
2013,NUMBER,modrica,_T,15-19,1490
2013,NUMBER,modrica,M,15-19,750
2013,NUMBER,modrica,F,15-19,740
2013,NUMBER,mrkonjic_grad,_T,15-19,930
2013,NUMBER,mrkonjic_grad,M,15-19,519
2013,NUMBER,mrkonjic_grad,F,15-19,411
2013,NUMBER,nevesinje,_T,15-19,750
2013,NUMBER,nevesinje,M,15-19,376
2013,NUMBER,nevesinje,F,15-19,374
2013,NUMBER,novi_grad,_T,15-19,1527
2013,NUMBER,novi_grad,M,15-19,785
2013,NUMBER,novi_grad,F,15-19,742
2013,NUMBER,novo_gorazde,_T,15-19,135
2013,NUMBER,novo_gorazde,M,15-19,66
2013,NUMBER,novo_gorazde,F,15-19,69
2013,NUMBER,osmaci,_T,15-19,394
2013,NUMBER,osmaci,M,15-19,200
2013,NUMBER,osmaci,F,15-19,194
2013,NUMBER,ostra_luka,_T,15-19,206
2013,NUMBER,ostra_luka,M,15-19,107
2013,NUMBER,ostra_luka,F,15-19,99
2013,NUMBER,pelagicevo,_T,15-19,221
2013,NUMBER,pelagicevo,M,15-19,117
2013,NUMBER,pelagicevo,F,15-19,104
2013,NUMBER,petrovac,_T,15-19,9
2013,NUMBER,petrovac,M,15-19,6
2013,NUMBER,petrovac,F,15-19,3
2013,NUMBER,petrovo,_T,15-19,327
2013,NUMBER,petrovo,M,15-19,178
2013,NUMBER,petrovo,F,15-19,149
2013,NUMBER,grad_prijedor,_T,15-19,4904
2013,NUMBER,grad_prijedor,M,15-19,2485
2013,NUMBER,grad_prijedor,F,15-19,2419
2013,NUMBER,prnjavor,_T,15-19,2204
2013,NUMBER,prnjavor,M,15-19,1187
2013,NUMBER,prnjavor,F,15-19,1017
2013,NUMBER,ribnik,_T,15-19,327
2013,NUMBER,ribnik,M,15-19,162
2013,NUMBER,ribnik,F,15-19,165
2013,NUMBER,rogatica,_T,15-19,574
2013,NUMBER,rogatica,M,15-19,305
2013,NUMBER,rogatica,F,15-19,269
2013,NUMBER,rudo,_T,15-19,368
2013,NUMBER,rudo,M,15-19,190
2013,NUMBER,rudo,F,15-19,178
2013,NUMBER,srbac,_T,15-19,997
2013,NUMBER,srbac,M,15-19,511
2013,NUMBER,srbac,F,15-19,486
2013,NUMBER,srebrenica,_T,15-19,739
2013,NUMBER,srebrenica,M,15-19,397
2013,NUMBER,srebrenica,F,15-19,342
2013,NUMBER,stanari,_T,15-19,376
2013,NUMBER,stanari,M,15-19,177
2013,NUMBER,stanari,F,15-19,199
2013,NUMBER,teslic,_T,15-19,2482
2013,NUMBER,teslic,M,15-19,1271
2013,NUMBER,teslic,F,15-19,1211
2013,NUMBER,grad_trebinje,_T,15-19,1547
2013,NUMBER,grad_trebinje,M,15-19,818
2013,NUMBER,grad_trebinje,F,15-19,729
2013,NUMBER,ugljevik,_T,15-19,903
2013,NUMBER,ugljevik,M,15-19,468
2013,NUMBER,ugljevik,F,15-19,435
2013,NUMBER,foca,_T,15-19,1045
2013,NUMBER,foca,M,15-19,558
2013,NUMBER,foca,F,15-19,487
2013,NUMBER,han_pijesak,_T,15-19,205
2013,NUMBER,han_pijesak,M,15-19,86
2013,NUMBER,han_pijesak,F,15-19,119
2013,NUMBER,cajnice,_T,15-19,280
2013,NUMBER,cajnice,M,15-19,158
2013,NUMBER,cajnice,F,15-19,122
2013,NUMBER,celinac,_T,15-19,1066
2013,NUMBER,celinac,M,15-19,541
2013,NUMBER,celinac,F,15-19,525
2013,NUMBER,samac,_T,15-19,996
2013,NUMBER,samac,M,15-19,489
2013,NUMBER,samac,F,15-19,507
2013,NUMBER,sekovici,_T,15-19,373
2013,NUMBER,sekovici,M,15-19,183
2013,NUMBER,sekovici,F,15-19,190
2013,NUMBER,sipovo,_T,15-19,552
2013,NUMBER,sipovo,M,15-19,307
2013,NUMBER,sipovo,F,15-19,245
2013,NUMBER,republika_srpska,_T,20-24,66641
2013,NUMBER,republika_srpska,M,20-24,34593
2013,NUMBER,republika_srpska,F,20-24,32048
2013,NUMBER,grad_banja_luka,_T,20-24,10309
2013,NUMBER,grad_banja_luka,M,20-24,5114
2013,NUMBER,grad_banja_luka,F,20-24,5195
2013,NUMBER,berkovici,_T,20-24,86
2013,NUMBER,berkovici,M,20-24,43
2013,NUMBER,berkovici,F,20-24,43
2013,NUMBER,grad_bijeljina,_T,20-24,5932
2013,NUMBER,grad_bijeljina,M,20-24,3044
2013,NUMBER,grad_bijeljina,F,20-24,2888
2013,NUMBER,bileca,_T,20-24,609
2013,NUMBER,bileca,M,20-24,313
2013,NUMBER,bileca,F,20-24,296
2013,NUMBER,bratunac,_T,20-24,1175
2013,NUMBER,bratunac,M,20-24,633
2013,NUMBER,bratunac,F,20-24,542
2013,NUMBER,brod,_T,20-24,846
2013,NUMBER,brod,M,20-24,433
2013,NUMBER,brod,F,20-24,413
2013,NUMBER,visegrad,_T,20-24,504
2013,NUMBER,visegrad,M,20-24,282
2013,NUMBER,visegrad,F,20-24,222
2013,NUMBER,vlasenica,_T,20-24,621
2013,NUMBER,vlasenica,M,20-24,307
2013,NUMBER,vlasenica,F,20-24,314
2013,NUMBER,vukosavlje,_T,20-24,260
2013,NUMBER,vukosavlje,M,20-24,142
2013,NUMBER,vukosavlje,F,20-24,118
2013,NUMBER,gacko,_T,20-24,440
2013,NUMBER,gacko,M,20-24,238
2013,NUMBER,gacko,F,20-24,202
2013,NUMBER,grad_gradiska,_T,20-24,2685
2013,NUMBER,grad_gradiska,M,20-24,1415
2013,NUMBER,grad_gradiska,F,20-24,1270
2013,NUMBER,grad_derventa,_T,20-24,1390
2013,NUMBER,grad_derventa,M,20-24,737
2013,NUMBER,grad_derventa,F,20-24,653
2013,NUMBER,grad_doboj,_T,20-24,3285
2013,NUMBER,grad_doboj,M,20-24,1719
2013,NUMBER,grad_doboj,F,20-24,1566
2013,NUMBER,donji_zabar,_T,20-24,218
2013,NUMBER,donji_zabar,M,20-24,117
2013,NUMBER,donji_zabar,F,20-24,101
2013,NUMBER,grad_zvornik,_T,20-24,3408
2013,NUMBER,grad_zvornik,M,20-24,1840
2013,NUMBER,grad_zvornik,F,20-24,1568
2013,NUMBER,istocni_drvar,_T,20-24,5
2013,NUMBER,istocni_drvar,M,20-24,3
2013,NUMBER,istocni_drvar,F,20-24,2
2013,NUMBER,istocni_mostar,_T,20-24,12
2013,NUMBER,istocni_mostar,M,20-24,8
2013,NUMBER,istocni_mostar,F,20-24,4
2013,NUMBER,grad_istocno_sarajevo,_T,20-24,3652
2013,NUMBER,grad_istocno_sarajevo,M,20-24,1849
2013,NUMBER,grad_istocno_sarajevo,F,20-24,1803
2013,NUMBER,istocna_ilidza,_T,20-24,842
2013,NUMBER,istocna_ilidza,M,20-24,430
2013,NUMBER,istocna_ilidza,F,20-24,412
2013,NUMBER,istocno_novo_sarajevo,_T,20-24,596
2013,NUMBER,istocno_novo_sarajevo,M,20-24,299
2013,NUMBER,istocno_novo_sarajevo,F,20-24,297
2013,NUMBER,istocni_stari_grad,_T,20-24,53
2013,NUMBER,istocni_stari_grad,M,20-24,31
2013,NUMBER,istocni_stari_grad,F,20-24,22
2013,NUMBER,pale,_T,20-24,1377
2013,NUMBER,pale,M,20-24,678
2013,NUMBER,pale,F,20-24,699
2013,NUMBER,sokolac,_T,20-24,682
2013,NUMBER,sokolac,M,20-24,351
2013,NUMBER,sokolac,F,20-24,331
2013,NUMBER,trnovo,_T,20-24,102
2013,NUMBER,trnovo,M,20-24,60
2013,NUMBER,trnovo,F,20-24,42
2013,NUMBER,jezero,_T,20-24,63
2013,NUMBER,jezero,M,20-24,37
2013,NUMBER,jezero,F,20-24,26
2013,NUMBER,kalinovik,_T,20-24,104
2013,NUMBER,kalinovik,M,20-24,59
2013,NUMBER,kalinovik,F,20-24,45
2013,NUMBER,knezevo,_T,20-24,539
2013,NUMBER,knezevo,M,20-24,286
2013,NUMBER,knezevo,F,20-24,253
2013,NUMBER,kostajnica,_T,20-24,310
2013,NUMBER,kostajnica,M,20-24,164
2013,NUMBER,kostajnica,F,20-24,146
2013,NUMBER,kotor_varos,_T,20-24,1287
2013,NUMBER,kotor_varos,M,20-24,676
2013,NUMBER,kotor_varos,F,20-24,611
2013,NUMBER,kozarska_dubica,_T,20-24,1098
2013,NUMBER,kozarska_dubica,M,20-24,592
2013,NUMBER,kozarska_dubica,F,20-24,506
2013,NUMBER,krupa_na_uni,_T,20-24,78
2013,NUMBER,krupa_na_uni,M,20-24,48
2013,NUMBER,krupa_na_uni,F,20-24,30
2013,NUMBER,kupres,_T,20-24,6
2013,NUMBER,kupres,M,20-24,3
2013,NUMBER,kupres,F,20-24,3
2013,NUMBER,laktasi,_T,20-24,2038
2013,NUMBER,laktasi,M,20-24,1058
2013,NUMBER,laktasi,F,20-24,980
2013,NUMBER,lopare,_T,20-24,839
2013,NUMBER,lopare,M,20-24,438
2013,NUMBER,lopare,F,20-24,401
2013,NUMBER,ljubinje,_T,20-24,177
2013,NUMBER,ljubinje,M,20-24,97
2013,NUMBER,ljubinje,F,20-24,80
2013,NUMBER,milici,_T,20-24,697
2013,NUMBER,milici,M,20-24,380
2013,NUMBER,milici,F,20-24,317
2013,NUMBER,modrica,_T,20-24,1330
2013,NUMBER,modrica,M,20-24,676
2013,NUMBER,modrica,F,20-24,654
2013,NUMBER,mrkonjic_grad,_T,20-24,775
2013,NUMBER,mrkonjic_grad,M,20-24,407
2013,NUMBER,mrkonjic_grad,F,20-24,368
2013,NUMBER,nevesinje,_T,20-24,638
2013,NUMBER,nevesinje,M,20-24,339
2013,NUMBER,nevesinje,F,20-24,299
2013,NUMBER,novi_grad,_T,20-24,1423
2013,NUMBER,novi_grad,M,20-24,747
2013,NUMBER,novi_grad,F,20-24,676
2013,NUMBER,novo_gorazde,_T,20-24,185
2013,NUMBER,novo_gorazde,M,20-24,111
2013,NUMBER,novo_gorazde,F,20-24,74
2013,NUMBER,osmaci,_T,20-24,384
2013,NUMBER,osmaci,M,20-24,193
2013,NUMBER,osmaci,F,20-24,191
2013,NUMBER,ostra_luka,_T,20-24,107
2013,NUMBER,ostra_luka,M,20-24,52
2013,NUMBER,ostra_luka,F,20-24,55
2013,NUMBER,pelagicevo,_T,20-24,183
2013,NUMBER,pelagicevo,M,20-24,105
2013,NUMBER,pelagicevo,F,20-24,78
2013,NUMBER,petrovac,_T,20-24,10
2013,NUMBER,petrovac,M,20-24,6
2013,NUMBER,petrovac,F,20-24,4
2013,NUMBER,petrovo,_T,20-24,358
2013,NUMBER,petrovo,M,20-24,188
2013,NUMBER,petrovo,F,20-24,170
2013,NUMBER,grad_prijedor,_T,20-24,4741
2013,NUMBER,grad_prijedor,M,20-24,2429
2013,NUMBER,grad_prijedor,F,20-24,2312
2013,NUMBER,prnjavor,_T,20-24,1792
2013,NUMBER,prnjavor,M,20-24,920
2013,NUMBER,prnjavor,F,20-24,872
2013,NUMBER,ribnik,_T,20-24,279
2013,NUMBER,ribnik,M,20-24,134
2013,NUMBER,ribnik,F,20-24,145
2013,NUMBER,rogatica,_T,20-24,542
2013,NUMBER,rogatica,M,20-24,280
2013,NUMBER,rogatica,F,20-24,262
2013,NUMBER,rudo,_T,20-24,421
2013,NUMBER,rudo,M,20-24,216
2013,NUMBER,rudo,F,20-24,205
2013,NUMBER,srbac,_T,20-24,930
2013,NUMBER,srbac,M,20-24,497
2013,NUMBER,srbac,F,20-24,433
2013,NUMBER,srebrenica,_T,20-24,782
2013,NUMBER,srebrenica,M,20-24,429
2013,NUMBER,srebrenica,F,20-24,353
2013,NUMBER,stanari,_T,20-24,370
2013,NUMBER,stanari,M,20-24,188
2013,NUMBER,stanari,F,20-24,182
2013,NUMBER,teslic,_T,20-24,2082
2013,NUMBER,teslic,M,20-24,1095
2013,NUMBER,teslic,F,20-24,987
2013,NUMBER,grad_trebinje,_T,20-24,1469
2013,NUMBER,grad_trebinje,M,20-24,792
2013,NUMBER,grad_trebinje,F,20-24,677
2013,NUMBER,ugljevik,_T,20-24,977
2013,NUMBER,ugljevik,M,20-24,515
2013,NUMBER,ugljevik,F,20-24,462
2013,NUMBER,foca,_T,20-24,1022
2013,NUMBER,foca,M,20-24,524
2013,NUMBER,foca,F,20-24,498
2013,NUMBER,han_pijesak,_T,20-24,143
2013,NUMBER,han_pijesak,M,20-24,85
2013,NUMBER,han_pijesak,F,20-24,58
2013,NUMBER,cajnice,_T,20-24,271
2013,NUMBER,cajnice,M,20-24,152
2013,NUMBER,cajnice,F,20-24,119
2013,NUMBER,celinac,_T,20-24,988
2013,NUMBER,celinac,M,20-24,511
2013,NUMBER,celinac,F,20-24,477
2013,NUMBER,samac,_T,20-24,856
2013,NUMBER,samac,M,20-24,459
2013,NUMBER,samac,F,20-24,397
2013,NUMBER,sekovici,_T,20-24,365
2013,NUMBER,sekovici,M,20-24,178
2013,NUMBER,sekovici,F,20-24,187
2013,NUMBER,sipovo,_T,20-24,545
2013,NUMBER,sipovo,M,20-24,290
2013,NUMBER,sipovo,F,20-24,255
2013,NUMBER,republika_srpska,_T,25-29,77070
2013,NUMBER,republika_srpska,M,25-29,39298
2013,NUMBER,republika_srpska,F,25-29,37772
2013,NUMBER,grad_banja_luka,_T,25-29,12794
2013,NUMBER,grad_banja_luka,M,25-29,6254
2013,NUMBER,grad_banja_luka,F,25-29,6540
2013,NUMBER,berkovici,_T,25-29,94
2013,NUMBER,berkovici,M,25-29,54
2013,NUMBER,berkovici,F,25-29,40
2013,NUMBER,grad_bijeljina,_T,25-29,7021
2013,NUMBER,grad_bijeljina,M,25-29,3474
2013,NUMBER,grad_bijeljina,F,25-29,3547
2013,NUMBER,bileca,_T,25-29,684
2013,NUMBER,bileca,M,25-29,387
2013,NUMBER,bileca,F,25-29,297
2013,NUMBER,bratunac,_T,25-29,1480
2013,NUMBER,bratunac,M,25-29,772
2013,NUMBER,bratunac,F,25-29,708
2013,NUMBER,brod,_T,25-29,1050
2013,NUMBER,brod,M,25-29,531
2013,NUMBER,brod,F,25-29,519
2013,NUMBER,visegrad,_T,25-29,642
2013,NUMBER,visegrad,M,25-29,342
2013,NUMBER,visegrad,F,25-29,300
2013,NUMBER,vlasenica,_T,25-29,767
2013,NUMBER,vlasenica,M,25-29,379
2013,NUMBER,vlasenica,F,25-29,388
2013,NUMBER,vukosavlje,_T,25-29,271
2013,NUMBER,vukosavlje,M,25-29,141
2013,NUMBER,vukosavlje,F,25-29,130
2013,NUMBER,gacko,_T,25-29,568
2013,NUMBER,gacko,M,25-29,309
2013,NUMBER,gacko,F,25-29,259
2013,NUMBER,grad_gradiska,_T,25-29,2990
2013,NUMBER,grad_gradiska,M,25-29,1558
2013,NUMBER,grad_gradiska,F,25-29,1432
2013,NUMBER,grad_derventa,_T,25-29,1669
2013,NUMBER,grad_derventa,M,25-29,851
2013,NUMBER,grad_derventa,F,25-29,818
2013,NUMBER,grad_doboj,_T,25-29,3904
2013,NUMBER,grad_doboj,M,25-29,2001
2013,NUMBER,grad_doboj,F,25-29,1903
2013,NUMBER,donji_zabar,_T,25-29,210
2013,NUMBER,donji_zabar,M,25-29,117
2013,NUMBER,donji_zabar,F,25-29,93
2013,NUMBER,grad_zvornik,_T,25-29,3892
2013,NUMBER,grad_zvornik,M,25-29,2002
2013,NUMBER,grad_zvornik,F,25-29,1890
2013,NUMBER,istocni_drvar,_T,25-29,5
2013,NUMBER,istocni_drvar,M,25-29,5
2013,NUMBER,istocni_drvar,F,25-29,0
2013,NUMBER,istocni_mostar,_T,25-29,9
2013,NUMBER,istocni_mostar,M,25-29,3
2013,NUMBER,istocni_mostar,F,25-29,6
2013,NUMBER,grad_istocno_sarajevo,_T,25-29,4214
2013,NUMBER,grad_istocno_sarajevo,M,25-29,2184
2013,NUMBER,grad_istocno_sarajevo,F,25-29,2030
2013,NUMBER,istocna_ilidza,_T,25-29,1051
2013,NUMBER,istocna_ilidza,M,25-29,539
2013,NUMBER,istocna_ilidza,F,25-29,512
2013,NUMBER,istocno_novo_sarajevo,_T,25-29,733
2013,NUMBER,istocno_novo_sarajevo,M,25-29,363
2013,NUMBER,istocno_novo_sarajevo,F,25-29,370
2013,NUMBER,istocni_stari_grad,_T,25-29,63
2013,NUMBER,istocni_stari_grad,M,25-29,42
2013,NUMBER,istocni_stari_grad,F,25-29,21
2013,NUMBER,pale,_T,25-29,1443
2013,NUMBER,pale,M,25-29,734
2013,NUMBER,pale,F,25-29,709
2013,NUMBER,sokolac,_T,25-29,782
2013,NUMBER,sokolac,M,25-29,431
2013,NUMBER,sokolac,F,25-29,351
2013,NUMBER,trnovo,_T,25-29,142
2013,NUMBER,trnovo,M,25-29,75
2013,NUMBER,trnovo,F,25-29,67
2013,NUMBER,jezero,_T,25-29,70
2013,NUMBER,jezero,M,25-29,45
2013,NUMBER,jezero,F,25-29,25
2013,NUMBER,kalinovik,_T,25-29,122
2013,NUMBER,kalinovik,M,25-29,72
2013,NUMBER,kalinovik,F,25-29,50
2013,NUMBER,knezevo,_T,25-29,556
2013,NUMBER,knezevo,M,25-29,282
2013,NUMBER,knezevo,F,25-29,274
2013,NUMBER,kostajnica,_T,25-29,363
2013,NUMBER,kostajnica,M,25-29,193
2013,NUMBER,kostajnica,F,25-29,170
2013,NUMBER,kotor_varos,_T,25-29,1309
2013,NUMBER,kotor_varos,M,25-29,680
2013,NUMBER,kotor_varos,F,25-29,629
2013,NUMBER,kozarska_dubica,_T,25-29,1330
2013,NUMBER,kozarska_dubica,M,25-29,701
2013,NUMBER,kozarska_dubica,F,25-29,629
2013,NUMBER,krupa_na_uni,_T,25-29,58
2013,NUMBER,krupa_na_uni,M,25-29,36
2013,NUMBER,krupa_na_uni,F,25-29,22
2013,NUMBER,kupres,_T,25-29,6
2013,NUMBER,kupres,M,25-29,6
2013,NUMBER,kupres,F,25-29,0
2013,NUMBER,laktasi,_T,25-29,2374
2013,NUMBER,laktasi,M,25-29,1149
2013,NUMBER,laktasi,F,25-29,1225
2013,NUMBER,lopare,_T,25-29,844
2013,NUMBER,lopare,M,25-29,426
2013,NUMBER,lopare,F,25-29,418
2013,NUMBER,ljubinje,_T,25-29,202
2013,NUMBER,ljubinje,M,25-29,109
2013,NUMBER,ljubinje,F,25-29,93
2013,NUMBER,milici,_T,25-29,825
2013,NUMBER,milici,M,25-29,435
2013,NUMBER,milici,F,25-29,390
2013,NUMBER,modrica,_T,25-29,1469
2013,NUMBER,modrica,M,25-29,775
2013,NUMBER,modrica,F,25-29,694
2013,NUMBER,mrkonjic_grad,_T,25-29,916
2013,NUMBER,mrkonjic_grad,M,25-29,481
2013,NUMBER,mrkonjic_grad,F,25-29,435
2013,NUMBER,nevesinje,_T,25-29,708
2013,NUMBER,nevesinje,M,25-29,373
2013,NUMBER,nevesinje,F,25-29,335
2013,NUMBER,novi_grad,_T,25-29,1516
2013,NUMBER,novi_grad,M,25-29,795
2013,NUMBER,novi_grad,F,25-29,721
2013,NUMBER,novo_gorazde,_T,25-29,223
2013,NUMBER,novo_gorazde,M,25-29,129
2013,NUMBER,novo_gorazde,F,25-29,94
2013,NUMBER,osmaci,_T,25-29,378
2013,NUMBER,osmaci,M,25-29,202
2013,NUMBER,osmaci,F,25-29,176
2013,NUMBER,ostra_luka,_T,25-29,129
2013,NUMBER,ostra_luka,M,25-29,72
2013,NUMBER,ostra_luka,F,25-29,57
2013,NUMBER,pelagicevo,_T,25-29,172
2013,NUMBER,pelagicevo,M,25-29,86
2013,NUMBER,pelagicevo,F,25-29,86
2013,NUMBER,petrovac,_T,25-29,15
2013,NUMBER,petrovac,M,25-29,4
2013,NUMBER,petrovac,F,25-29,11
2013,NUMBER,petrovo,_T,25-29,402
2013,NUMBER,petrovo,M,25-29,218
2013,NUMBER,petrovo,F,25-29,184
2013,NUMBER,grad_prijedor,_T,25-29,5384
2013,NUMBER,grad_prijedor,M,25-29,2718
2013,NUMBER,grad_prijedor,F,25-29,2666
2013,NUMBER,prnjavor,_T,25-29,2008
2013,NUMBER,prnjavor,M,25-29,1030
2013,NUMBER,prnjavor,F,25-29,978
2013,NUMBER,ribnik,_T,25-29,280
2013,NUMBER,ribnik,M,25-29,144
2013,NUMBER,ribnik,F,25-29,136
2013,NUMBER,rogatica,_T,25-29,626
2013,NUMBER,rogatica,M,25-29,309
2013,NUMBER,rogatica,F,25-29,317
2013,NUMBER,rudo,_T,25-29,460
2013,NUMBER,rudo,M,25-29,260
2013,NUMBER,rudo,F,25-29,200
2013,NUMBER,srbac,_T,25-29,1009
2013,NUMBER,srbac,M,25-29,518
2013,NUMBER,srbac,F,25-29,491
2013,NUMBER,srebrenica,_T,25-29,912
2013,NUMBER,srebrenica,M,25-29,493
2013,NUMBER,srebrenica,F,25-29,419
2013,NUMBER,stanari,_T,25-29,417
2013,NUMBER,stanari,M,25-29,222
2013,NUMBER,stanari,F,25-29,195
2013,NUMBER,teslic,_T,25-29,2244
2013,NUMBER,teslic,M,25-29,1092
2013,NUMBER,teslic,F,25-29,1152
2013,NUMBER,grad_trebinje,_T,25-29,1782
2013,NUMBER,grad_trebinje,M,25-29,905
2013,NUMBER,grad_trebinje,F,25-29,877
2013,NUMBER,ugljevik,_T,25-29,1078
2013,NUMBER,ugljevik,M,25-29,541
2013,NUMBER,ugljevik,F,25-29,537
2013,NUMBER,foca,_T,25-29,1179
2013,NUMBER,foca,M,25-29,643
2013,NUMBER,foca,F,25-29,536
2013,NUMBER,han_pijesak,_T,25-29,195
2013,NUMBER,han_pijesak,M,25-29,96
2013,NUMBER,han_pijesak,F,25-29,99
2013,NUMBER,cajnice,_T,25-29,310
2013,NUMBER,cajnice,M,25-29,163
2013,NUMBER,cajnice,F,25-29,147
2013,NUMBER,celinac,_T,25-29,1023
2013,NUMBER,celinac,M,25-29,514
2013,NUMBER,celinac,F,25-29,509
2013,NUMBER,samac,_T,25-29,942
2013,NUMBER,samac,M,25-29,497
2013,NUMBER,samac,F,25-29,445
2013,NUMBER,sekovici,_T,25-29,349
2013,NUMBER,sekovici,M,25-29,185
2013,NUMBER,sekovici,F,25-29,164
2013,NUMBER,sipovo,_T,25-29,621
2013,NUMBER,sipovo,M,25-29,335
2013,NUMBER,sipovo,F,25-29,286
2013,NUMBER,republika_srpska,_T,30-34,80560
2013,NUMBER,republika_srpska,M,30-34,40877
2013,NUMBER,republika_srpska,F,30-34,39683
2013,NUMBER,grad_banja_luka,_T,30-34,14831
2013,NUMBER,grad_banja_luka,M,30-34,7174
2013,NUMBER,grad_banja_luka,F,30-34,7657
2013,NUMBER,berkovici,_T,30-34,107
2013,NUMBER,berkovici,M,30-34,49
2013,NUMBER,berkovici,F,30-34,58
